,episode,scene_id,seed,revealed,reached,timeout,unique_cells_covered,reward,collisions,decision_steps
274,274,1,42,True,True,False,55,66.142,3,66
275,275,1,42,True,True,False,63,72.435,4,72
276,276,1,42,True,True,False,61,60.01,5,72
277,277,1,42,True,True,False,12,31.811,0,12
278,278,1,42,True,True,False,43,52.692,3,56
279,279,1,42,True,True,False,18,35.809,1,20
280,280,1,42,True,True,False,56,65.621,3,74
281,281,1,42,True,True,False,85,92.122,5,97
282,282,1,42,True,True,False,106,110.01,6,141
283,283,1,42,True,True,False,20,28.818,1,23
284,284,1,42,True,True,False,7,26.725,0,7
285,285,1,42,True,True,False,183,173.85,12,225
286,286,1,42,True,True,False,16,32.13,1,18
287,287,1,42,True,True,False,64,74.55,4,86
288,288,1,42,True,True,False,157,116.506,19,309
289,289,1,42,True,True,False,31,-713.519,253,298
290,290,1,42,True,True,False,6,25.401,0,6
291,291,1,42,True,True,False,161,157.846,8,198
292,292,1,42,True,True,False,141,107.336,14,276
293,293,1,42,True,True,False,48,52.944,2,59
294,294,1,42,True,True,False,14,33.56,0,14
295,295,1,42,True,True,False,40,-130.81,62,109
296,296,1,42,True,True,False,44,58.167,2,56
297,297,1,42,True,True,False,48,58.824,3,57
298,298,1,42,True,True,False,62,56.226,8,111
299,299,1,42,False,False,True,191,75.175,33,520
300,300,1,42,True,True,False,18,33.874,1,21
301,301,1,42,True,True,False,129,104.791,15,229
302,302,1,42,True,True,False,110,87.585,15,174
303,303,1,42,True,True,False,116,95.74,13,215
304,304,1,42,True,True,False,12,30.34,0,12
305,305,1,42,True,True,False,51,66.288,2,62
306,306,1,42,False,False,True,111,-6250.075,8,520
307,307,1,42,True,True,False,101,67.631,17,181
308,308,1,42,True,True,False,50,9.29,6,68
309,309,1,42,True,True,False,67,62.903,6,105
310,310,1,42,True,True,False,189,119.596,25,411
311,311,1,42,False,False,True,117,36.0,12,520
312,312,1,42,True,True,False,93,96.715,7,107
313,313,1,42,True,True,False,108,-718.227,275,405
314,314,1,42,True,True,False,90,94.992,3,105
315,315,1,42,True,True,False,13,26.024,1,17
316,316,1,42,True,True,False,15,33.559,0,17
317,317,1,42,True,True,False,108,111.101,5,126
318,318,1,42,True,True,False,18,-361.224,132,154
319,319,1,42,True,True,False,46,55.28,4,58
320,320,1,42,True,True,False,105,108.027,5,118
321,321,1,42,True,True,False,183,111.189,24,470
322,322,1,42,True,True,False,6,25.812,0,6
323,323,1,42,True,True,False,18,33.905,1,23
324,324,1,42,True,True,False,16,35.046,0,18
325,325,1,42,True,True,False,40,49.587,3,51
326,326,1,42,True,True,False,152,146.288,8,193
327,327,1,42,True,True,False,14,32.715,0,15
328,328,1,42,True,True,False,111,117.386,5,126
329,329,1,42,True,True,False,32,-3932.459,5,215
330,330,1,42,True,True,False,17,34.94,0,19
