,episode,scene_id,seed,revealed,reached,timeout,unique_cells_covered,reward,collisions,decision_steps
332,332,2,42,True,True,False,31,35.447,2,55
333,333,2,42,True,True,False,161,132.16,15,285
334,334,2,42,True,True,False,53,66.038,2,55
335,335,2,42,True,True,False,16,33.49,1,17
336,336,2,42,True,True,False,46,58.774,2,52
337,337,2,42,True,True,False,66,79.345,2,72
338,338,2,42,True,True,False,90,94.367,5,109
339,339,2,42,False,False,True,74,3.65,18,520
340,340,2,42,True,True,False,18,34.259,1,20
341,341,2,42,True,True,False,46,62.586,1,47
342,342,2,42,True,True,False,115,98.149,12,203
343,343,2,42,True,True,False,36,43.294,5,57
344,344,2,42,False,False,True,152,59.65,23,520
345,345,2,42,True,True,False,11,26.355,1,17
346,346,2,42,True,True,False,196,160.141,18,360
347,347,2,42,False,False,True,198,-39.7,100,520
348,348,2,42,True,True,False,74,70.202,4,207
349,349,2,42,True,True,False,111,117.544,6,137
350,350,2,42,True,True,False,35,4.216,9,71
351,351,2,42,True,True,False,18,32.94,1,28
352,352,2,42,True,True,False,36,47.408,3,45
353,353,2,42,True,True,False,19,34.328,1,20
354,354,2,42,True,True,False,131,128.63,8,177
355,355,2,42,True,True,False,54,65.792,3,67
356,356,2,42,True,True,False,62,73.164,3,71
357,357,2,42,True,True,False,11,23.553,1,16
358,358,2,42,True,True,False,60,51.13,3,67
359,359,2,42,True,True,False,64,75.031,3,70
360,360,2,42,True,True,False,118,109.183,10,185
361,361,2,42,True,True,False,62,46.04,4,75
362,362,2,42,True,True,False,89,96.36,5,100
363,363,2,42,True,True,False,32,48.417,1,35
364,364,2,42,True,True,False,70,75.708,5,86
365,365,2,42,True,True,False,25,42.547,1,26
366,366,2,42,True,True,False,76,86.548,4,88
367,367,2,42,True,True,False,101,102.527,7,131
368,368,2,42,True,True,False,56,46.87,5,88
369,369,2,42,True,True,False,113,-0.086,28,430
370,370,2,42,True,True,False,16,29.52,2,21
371,371,2,42,True,True,False,88,95.806,4,107
372,372,2,42,True,True,False,90,96.553,5,99
373,373,2,42,False,False,True,175,105.825,22,520
374,374,2,42,True,True,False,16,31.855,1,17
375,375,2,42,True,True,False,12,24.582,2,17
376,376,2,42,True,True,False,121,94.552,16,194
377,377,2,42,True,True,False,44,54.294,3,55
378,378,2,42,True,True,False,59,69.752,3,64
379,379,2,42,True,True,False,156,134.107,15,238
380,380,2,42,True,True,False,124,128.58,6,150
381,381,2,42,True,True,False,31,47.592,1,32
382,382,2,42,True,True,False,12,30.645,0,13
383,383,2,42,True,True,False,22,34.418,2,24
384,384,2,42,True,True,False,36,52.327,1,39
385,385,2,42,True,True,False,96,-84.799,64,483
386,386,2,42,True,True,False,177,128.756,23,328
387,387,2,42,True,True,False,180,121.909,21,426
388,388,2,42,True,True,False,47,58.955,3,54
389,389,2,42,False,False,True,230,36.0,55,520
390,390,2,42,True,True,False,39,51.826,2,41
391,391,2,42,True,True,False,29,43.113,2,35
392,392,2,42,True,True,False,167,130.832,19,266
393,393,2,42,True,True,False,61,73.965,2,71
394,394,2,42,True,True,False,152,138.656,12,234
395,395,2,42,True,True,False,62,46.638,3,66
396,396,2,42,True,True,False,168,159.95,9,262
397,397,2,42,True,True,False,92,1.227,4,178
398,398,2,42,True,True,False,21,33.881,2,23
399,399,2,42,True,True,False,33,47.041,2,36
400,400,2,42,True,True,False,107,109.251,7,131
401,401,2,42,True,True,False,186,148.839,20,320
402,402,2,42,True,True,False,53,65.831,2,57
403,403,2,42,True,True,False,146,133.37,9,186
404,404,2,42,True,True,False,68,77.303,3,76
405,405,2,42,True,True,False,7,26.627,0,6
406,406,2,42,False,False,True,149,18.875,39,520
407,407,2,42,False,False,True,166,38.5,37,520
408,408,2,42,True,True,False,119,124.653,5,138
409,409,2,42,True,True,False,37,49.784,2,42
410,410,2,42,True,True,False,48,57.915,4,58
411,411,2,42,True,True,False,157,128.098,12,475
412,412,2,42,True,True,False,57,-5.008,1,222
413,413,2,42,True,True,False,109,115.825,6,138
414,414,2,42,True,True,False,22,21.009,4,33
415,415,2,42,True,True,False,59,72.069,2,61
416,416,2,42,True,True,False,17,33.571,1,18
417,417,2,42,True,True,False,118,117.114,8,158
418,418,2,42,True,True,False,35,40.917,5,50
419,419,2,42,True,True,False,134,131.164,9,189
420,420,2,42,True,True,False,28,43.842,1,30
421,421,2,42,True,True,False,18,32.855,2,21
422,422,2,42,True,True,False,19,31.671,2,21
423,423,2,42,True,True,False,37,49.572,2,43
424,424,2,42,True,True,False,118,118.827,8,142
425,425,2,42,True,True,False,59,12.84,3,134
426,426,2,42,True,True,False,33,47.377,2,37
427,427,2,42,True,True,False,67,78.414,2,70
428,428,2,42,True,True,False,56,67.874,3,67
429,429,2,42,True,True,False,93,101.366,4,103
430,430,2,42,True,True,False,101,88.385,11,210
431,431,2,42,True,True,False,25,41.832,1,28
432,432,2,42,True,True,False,58,50.914,3,67
433,433,2,42,True,True,False,174,117.869,22,388
434,434,2,42,True,True,False,22,37.334,2,32
