,episode,scene_id,seed,revealed,reached,timeout,unique_cells_covered,reward,collisions,decision_steps
492,492,2,42,True,True,False,104,102.743,8,120
493,493,2,42,True,True,False,10,29.552,0,10
494,494,2,42,False,False,True,161,-120.425,100,520
495,495,2,42,True,True,False,147,127.964,13,194
496,496,2,42,True,True,False,45,56.373,3,50
497,497,2,42,True,True,False,37,48.859,2,53
498,498,2,42,True,True,False,16,34.999,0,19
499,499,2,42,True,True,False,17,36.796,0,18
500,500,2,42,True,True,False,160,133.396,14,237
501,501,2,42,True,True,False,57,63.291,5,69
502,502,2,42,True,True,False,17,36.071,0,18
503,503,2,42,True,True,False,87,82.288,9,125
504,504,2,42,True,True,False,15,34.634,0,15
505,505,2,42,True,True,False,96,104.581,4,108
506,506,2,42,True,True,False,8,26.7,0,9
507,507,2,42,True,True,False,15,34.399,0,15
508,508,2,42,True,True,False,23,33.091,3,28
509,509,2,42,True,True,False,197,193.834,9,242
510,510,2,42,True,True,False,28,42.233,1,31
511,511,2,42,True,True,False,8,26.91,0,8
512,512,2,42,True,True,False,15,31.955,0,17
513,513,2,42,True,True,False,9,28.461,0,9
514,514,2,42,True,True,False,12,31.792,0,13
515,515,2,42,True,True,False,65,73.58,4,73
516,516,2,42,True,True,False,26,42.152,1,28
517,517,2,42,False,False,True,208,65.375,51,520
518,518,2,42,True,True,False,15,28.626,0,19
519,519,2,42,True,True,False,14,33.139,0,14
520,520,2,42,True,True,False,34,48.508,2,37
521,521,2,42,True,True,False,64,75.749,2,73
522,522,2,42,True,True,False,9,27.485,0,10
523,523,2,42,True,True,False,45,58.495,2,47
524,524,2,42,True,True,False,71,79.279,4,85
525,525,2,42,True,True,False,10,29.17,0,10
526,526,2,42,True,True,False,145,135.904,12,185
527,527,2,42,True,True,False,10,28.974,0,11
528,528,2,42,True,True,False,13,31.728,0,14
529,529,2,42,True,True,False,30,42.663,1,33
530,530,2,42,True,True,False,191,171.725,13,263
531,531,2,42,True,True,False,44,55.498,3,49
532,532,2,42,True,True,False,24,40.739,1,29
533,533,2,42,True,True,False,17,32.498,1,18
534,534,2,42,False,False,True,250,194.875,16,520
535,535,2,42,True,True,False,23,37.625,1,28
536,536,2,42,True,True,False,39,49.47,3,47
537,537,2,42,True,True,False,85,94.518,4,98
538,538,2,42,True,True,False,122,126.314,5,140
539,539,2,42,True,True,False,15,34.81,0,15
540,540,2,42,True,True,False,17,35.843,0,18
541,541,2,42,True,True,False,20,35.96,1,22
542,542,2,42,True,True,False,21,35.532,1,27
543,543,2,42,True,True,False,10,29.026,0,10
544,544,2,42,True,True,False,20,37.435,0,21
545,545,2,42,True,True,False,194,170.326,15,271
546,546,2,42,True,True,False,19,39.127,0,20
547,547,2,42,False,False,True,260,178.45,27,520
548,548,2,42,True,True,False,19,35.708,1,20
549,549,2,42,True,True,False,211,159.821,26,340
